,neighborhood,category,year,time,value
74528,Roxbury,Motor Vehicle Accident Response,2019,23,41
74529,Roxbury,Offenses Against Child / Family,2012,03,1
74530,Roxbury,Offenses Against Child / Family,2012,06,2
74531,Roxbury,Offenses Against Child / Family,2012,07,5
74532,Roxbury,Offenses Against Child / Family,2012,08,2
74533,Roxbury,Offenses Against Child / Family,2012,09,2
74534,Roxbury,Offenses Against Child / Family,2012,10,1
74535,Roxbury,Offenses Against Child / Family,2012,11,2
74536,Roxbury,Offenses Against Child / Family,2012,12,3
74537,Roxbury,Offenses Against Child / Family,2013,01,1
74538,Roxbury,Offenses Against Child / Family,2013,02,2
74539,Roxbury,Offenses Against Child / Family,2013,04,1
74540,Roxbury,Offenses Against Child / Family,2013,05,1
74541,Roxbury,Offenses Against Child / Family,2013,06,2
74542,Roxbury,Offenses Against Child / Family,2013,07,4
74543,Roxbury,Offenses Against Child / Family,2013,08,3
74544,Roxbury,Offenses Against Child / Family,2013,09,1
74545,Roxbury,Offenses Against Child / Family,2013,10,1
74546,Roxbury,Offenses Against Child / Family,2013,11,1
74547,Roxbury,Offenses Against Child / Family,2013,12,1
74548,Roxbury,Offenses Against Child / Family,2014,01,2
74549,Roxbury,Offenses Against Child / Family,2014,02,1
74550,Roxbury,Offenses Against Child / Family,2014,03,3
74551,Roxbury,Offenses Against Child / Family,2014,04,1
74552,Roxbury,Offenses Against Child / Family,2014,05,3
74553,Roxbury,Offenses Against Child / Family,2014,06,2
74554,Roxbury,Offenses Against Child / Family,2014,08,3
74555,Roxbury,Offenses Against Child / Family,2014,09,1
74556,Roxbury,Offenses Against Child / Family,2014,10,1
74557,Roxbury,Offenses Against Child / Family,2014,11,2
74558,Roxbury,Offenses Against Child / Family,2014,12,6
74559,Roxbury,Offenses Against Child / Family,2015,00,1
74560,Roxbury,Offenses Against Child / Family,2015,04,1
74561,Roxbury,Offenses Against Child / Family,2015,05,1
74562,Roxbury,Offenses Against Child / Family,2015,06,1
74563,Roxbury,Offenses Against Child / Family,2015,07,2
74564,Roxbury,Offenses Against Child / Family,2015,08,2
74565,Roxbury,Offenses Against Child / Family,2015,09,2
74566,Roxbury,Offenses Against Child / Family,2015,10,2
74567,Roxbury,Offenses Against Child / Family,2015,12,2
74568,Roxbury,Offenses Against Child / Family,2015,13,1
74569,Roxbury,Offenses Against Child / Family,2015,16,1
74570,Roxbury,Offenses Against Child / Family,2015,17,1
74571,Roxbury,Offenses Against Child / Family,2015,18,1
74572,Roxbury,Offenses Against Child / Family,2015,21,3
74573,Roxbury,Offenses Against Child / Family,2015,22,2
74574,Roxbury,Offenses Against Child / Family,2016,00,1
74575,Roxbury,Offenses Against Child / Family,2016,01,1
74576,Roxbury,Offenses Against Child / Family,2016,07,1
74577,Roxbury,Offenses Against Child / Family,2016,10,1
74578,Roxbury,Offenses Against Child / Family,2016,11,1
74579,Roxbury,Offenses Against Child / Family,2016,12,1
74580,Roxbury,Offenses Against Child / Family,2016,16,3
74581,Roxbury,Offenses Against Child / Family,2016,17,3
74582,Roxbury,Offenses Against Child / Family,2016,18,1
74583,Roxbury,Offenses Against Child / Family,2016,19,2
74584,Roxbury,Offenses Against Child / Family,2016,21,3
74585,Roxbury,Offenses Against Child / Family,2016,22,1
74586,Roxbury,Offenses Against Child / Family,2017,00,1
74587,Roxbury,Offenses Against Child / Family,2017,08,1
74588,Roxbury,Offenses Against Child / Family,2017,10,4
74589,Roxbury,Offenses Against Child / Family,2017,12,3
74590,Roxbury,Offenses Against Child / Family,2017,13,1
74591,Roxbury,Offenses Against Child / Family,2017,15,1
74592,Roxbury,Offenses Against Child / Family,2017,16,1
74593,Roxbury,Offenses Against Child / Family,2017,18,1
74594,Roxbury,Offenses Against Child / Family,2017,20,1
74595,Roxbury,Offenses Against Child / Family,2018,03,1
74596,Roxbury,Offenses Against Child / Family,2018,07,1
74597,Roxbury,Offenses Against Child / Family,2018,08,2
74598,Roxbury,Offenses Against Child / Family,2018,10,2
74599,Roxbury,Offenses Against Child / Family,2018,11,2
74600,Roxbury,Offenses Against Child / Family,2018,12,1
74601,Roxbury,Offenses Against Child / Family,2018,13,1
74602,Roxbury,Offenses Against Child / Family,2018,14,1
74603,Roxbury,Offenses Against Child / Family,2018,15,1
74604,Roxbury,Offenses Against Child / Family,2018,16,1
74605,Roxbury,Offenses Against Child / Family,2018,17,5
74606,Roxbury,Offenses Against Child / Family,2018,18,1
74607,Roxbury,Offenses Against Child / Family,2018,19,2
74608,Roxbury,Offenses Against Child / Family,2019,00,1
74609,Roxbury,Offenses Against Child / Family,2019,07,1
74610,Roxbury,Offenses Against Child / Family,2019,08,1
74611,Roxbury,Offenses Against Child / Family,2019,09,3
74612,Roxbury,Offenses Against Child / Family,2019,10,1
74613,Roxbury,Offenses Against Child / Family,2019,11,1
74614,Roxbury,Offenses Against Child / Family,2019,12,1
74615,Roxbury,Offenses Against Child / Family,2019,15,2
74616,Roxbury,Offenses Against Child / Family,2019,17,1
74617,Roxbury,Offenses Against Child / Family,2019,18,1
74618,Roxbury,Offenses Against Child / Family,2019,19,1
74619,Roxbury,Offenses Against Child / Family,2019,20,1
74620,Roxbury,Offenses Against Child / Family,2019,21,1
74621,Roxbury,Operating Under the Influence,2012,01,4
74622,Roxbury,Operating Under the Influence,2012,02,4
74623,Roxbury,Operating Under the Influence,2012,03,2
74624,Roxbury,Operating Under the Influence,2012,04,3
74625,Roxbury,Operating Under the Influence,2012,05,1
74626,Roxbury,Operating Under the Influence,2012,06,2
74627,Roxbury,Operating Under the Influence,2012,07,2
74628,Roxbury,Operating Under the Influence,2012,08,2
74629,Roxbury,Operating Under the Influence,2012,09,3
74630,Roxbury,Operating Under the Influence,2012,10,2
74631,Roxbury,Operating Under the Influence,2012,12,9
74632,Roxbury,Operating Under the Influence,2013,01,8
74633,Roxbury,Operating Under the Influence,2013,02,12
74634,Roxbury,Operating Under the Influence,2013,03,9
74635,Roxbury,Operating Under the Influence,2013,04,3
74636,Roxbury,Operating Under the Influence,2013,05,5
74637,Roxbury,Operating Under the Influence,2013,06,3
74638,Roxbury,Operating Under the Influence,2013,07,2
74639,Roxbury,Operating Under the Influence,2013,08,3
74640,Roxbury,Operating Under the Influence,2013,09,4
74641,Roxbury,Operating Under the Influence,2013,10,3
74642,Roxbury,Operating Under the Influence,2013,11,6
74643,Roxbury,Operating Under the Influence,2013,12,9
74644,Roxbury,Operating Under the Influence,2014,01,23
74645,Roxbury,Operating Under the Influence,2014,02,7
74646,Roxbury,Operating Under the Influence,2014,03,5
74647,Roxbury,Operating Under the Influence,2014,04,10
74648,Roxbury,Operating Under the Influence,2014,05,5
74649,Roxbury,Operating Under the Influence,2014,06,7
74650,Roxbury,Operating Under the Influence,2014,07,2
74651,Roxbury,Operating Under the Influence,2014,08,5
74652,Roxbury,Operating Under the Influence,2014,09,5
74653,Roxbury,Operating Under the Influence,2014,10,5
74654,Roxbury,Operating Under the Influence,2014,11,7
74655,Roxbury,Operating Under the Influence,2014,12,14
74656,Roxbury,Operating Under the Influence,2015,01,5
74657,Roxbury,Operating Under the Influence,2015,02,4
74658,Roxbury,Operating Under the Influence,2015,03,2
74659,Roxbury,Operating Under the Influence,2015,04,1
74660,Roxbury,Operating Under the Influence,2015,05,3
74661,Roxbury,Operating Under the Influence,2015,07,1
74662,Roxbury,Operating Under the Influence,2015,08,3
74663,Roxbury,Operating Under the Influence,2015,09,1
74664,Roxbury,Operating Under the Influence,2015,10,1
74665,Roxbury,Operating Under the Influence,2015,11,1
74666,Roxbury,Operating Under the Influence,2015,12,2
74667,Roxbury,Operating Under the Influence,2015,16,1
74668,Roxbury,Operating Under the Influence,2015,18,1
74669,Roxbury,Operating Under the Influence,2015,20,2
74670,Roxbury,Operating Under the Influence,2015,21,1
74671,Roxbury,Operating Under the Influence,2015,22,1
74672,Roxbury,Operating Under the Influence,2015,23,1
74673,Roxbury,Operating Under the Influence,2016,00,1
74674,Roxbury,Operating Under the Influence,2016,02,6
74675,Roxbury,Operating Under the Influence,2016,06,1
74676,Roxbury,Operating Under the Influence,2016,08,1
74677,Roxbury,Operating Under the Influence,2016,15,1
74678,Roxbury,Operating Under the Influence,2016,16,2
74679,Roxbury,Operating Under the Influence,2016,17,1
74680,Roxbury,Operating Under the Influence,2016,18,1
74681,Roxbury,Operating Under the Influence,2016,19,3
74682,Roxbury,Operating Under the Influence,2017,01,2
74683,Roxbury,Operating Under the Influence,2017,02,3
74684,Roxbury,Operating Under the Influence,2017,03,1
74685,Roxbury,Operating Under the Influence,2017,04,2
74686,Roxbury,Operating Under the Influence,2017,10,1
74687,Roxbury,Operating Under the Influence,2017,11,1
74688,Roxbury,Operating Under the Influence,2017,20,1
74689,Roxbury,Operating Under the Influence,2017,21,1
74690,Roxbury,Operating Under the Influence,2017,22,1
74691,Roxbury,Operating Under the Influence,2018,00,1
74692,Roxbury,Operating Under the Influence,2018,01,3
74693,Roxbury,Operating Under the Influence,2018,03,2
74694,Roxbury,Operating Under the Influence,2018,12,1
74695,Roxbury,Operating Under the Influence,2018,13,1
74696,Roxbury,Operating Under the Influence,2018,14,1
74697,Roxbury,Operating Under the Influence,2018,15,1
74698,Roxbury,Operating Under the Influence,2018,19,1
74699,Roxbury,Operating Under the Influence,2018,21,1
74700,Roxbury,Operating Under the Influence,2018,22,3
74701,Roxbury,Operating Under the Influence,2019,01,1
74702,Roxbury,Operating Under the Influence,2019,02,1
74703,Roxbury,Operating Under the Influence,2019,03,1
74704,Roxbury,Operating Under the Influence,2019,07,2
74705,Roxbury,Operating Under the Influence,2019,09,1
74706,Roxbury,Operating Under the Influence,2019,18,1
74707,Roxbury,Operating Under the Influence,2019,19,1
74708,Roxbury,Operating Under the Influence,2019,20,1
74709,Roxbury,Operating Under the Influence,2019,21,1
74710,Roxbury,Operating Under the Influence,2019,22,2
74711,Roxbury,Operating Under the Influence,2019,23,1
74712,Roxbury,Other,2012,01,4
74713,Roxbury,Other,2012,02,10
74714,Roxbury,Other,2012,03,2
74715,Roxbury,Other,2012,04,7
74716,Roxbury,Other,2012,05,7
74717,Roxbury,Other,2012,06,7
74718,Roxbury,Other,2012,07,6
74719,Roxbury,Other,2012,08,11
74720,Roxbury,Other,2012,09,5
74721,Roxbury,Other,2012,10,5
74722,Roxbury,Other,2012,11,10
74723,Roxbury,Other,2012,12,15
74724,Roxbury,Other,2013,01,3
74725,Roxbury,Other,2013,02,5
74726,Roxbury,Other,2013,03,5
74727,Roxbury,Other,2013,04,5
74728,Roxbury,Other,2013,05,2
74729,Roxbury,Other,2013,06,1
74730,Roxbury,Other,2013,07,3
74731,Roxbury,Other,2013,08,7
74732,Roxbury,Other,2013,09,3
74733,Roxbury,Other,2013,10,9
74734,Roxbury,Other,2013,11,6
74735,Roxbury,Other,2013,12,11
74736,Roxbury,Other,2014,01,11
74737,Roxbury,Other,2014,02,15
74738,Roxbury,Other,2014,03,6
74739,Roxbury,Other,2014,04,4
74740,Roxbury,Other,2014,05,3
74741,Roxbury,Other,2014,06,1
74742,Roxbury,Other,2014,07,1
74743,Roxbury,Other,2014,08,2
74744,Roxbury,Other,2014,09,7
74745,Roxbury,Other,2014,10,12
74746,Roxbury,Other,2014,11,17
74747,Roxbury,Other,2014,12,16
74748,Roxbury,Other,2015,00,22
74749,Roxbury,Other,2015,01,15
74750,Roxbury,Other,2015,02,11
74751,Roxbury,Other,2015,03,6
74752,Roxbury,Other,2015,04,5
74753,Roxbury,Other,2015,05,4
74754,Roxbury,Other,2015,06,5
74755,Roxbury,Other,2015,07,3
74756,Roxbury,Other,2015,08,21
74757,Roxbury,Other,2015,09,28
74758,Roxbury,Other,2015,10,32
74759,Roxbury,Other,2015,11,35
74760,Roxbury,Other,2015,12,50
74761,Roxbury,Other,2015,13,33
74762,Roxbury,Other,2015,14,28
74763,Roxbury,Other,2015,15,23
74764,Roxbury,Other,2015,16,31
74765,Roxbury,Other,2015,17,31
74766,Roxbury,Other,2015,18,47
74767,Roxbury,Other,2015,19,29
74768,Roxbury,Other,2015,20,15
74769,Roxbury,Other,2015,21,22
74770,Roxbury,Other,2015,22,12
74771,Roxbury,Other,2015,23,14
74772,Roxbury,Other,2016,00,28
74773,Roxbury,Other,2016,01,16
74774,Roxbury,Other,2016,02,15
74775,Roxbury,Other,2016,03,9
74776,Roxbury,Other,2016,04,2
74777,Roxbury,Other,2016,05,8
74778,Roxbury,Other,2016,06,11
74779,Roxbury,Other,2016,07,19
74780,Roxbury,Other,2016,08,23
74781,Roxbury,Other,2016,09,40
74782,Roxbury,Other,2016,10,54
74783,Roxbury,Other,2016,11,64
74784,Roxbury,Other,2016,12,83
74785,Roxbury,Other,2016,13,44
74786,Roxbury,Other,2016,14,38
74787,Roxbury,Other,2016,15,37
74788,Roxbury,Other,2016,16,64
74789,Roxbury,Other,2016,17,42
74790,Roxbury,Other,2016,18,60
74791,Roxbury,Other,2016,19,52
74792,Roxbury,Other,2016,20,45
74793,Roxbury,Other,2016,21,19
74794,Roxbury,Other,2016,22,31
74795,Roxbury,Other,2016,23,9
74796,Roxbury,Other,2017,00,13
74797,Roxbury,Other,2017,01,24
74798,Roxbury,Other,2017,02,11
74799,Roxbury,Other,2017,03,6
74800,Roxbury,Other,2017,04,9
74801,Roxbury,Other,2017,05,3
74802,Roxbury,Other,2017,06,4
74803,Roxbury,Other,2017,07,9
74804,Roxbury,Other,2017,08,33
74805,Roxbury,Other,2017,09,42
74806,Roxbury,Other,2017,10,39
74807,Roxbury,Other,2017,11,51
74808,Roxbury,Other,2017,12,73
74809,Roxbury,Other,2017,13,60
74810,Roxbury,Other,2017,14,50
74811,Roxbury,Other,2017,15,39
74812,Roxbury,Other,2017,16,40
74813,Roxbury,Other,2017,17,56
74814,Roxbury,Other,2017,18,54
74815,Roxbury,Other,2017,19,56
74816,Roxbury,Other,2017,20,36
74817,Roxbury,Other,2017,21,25
74818,Roxbury,Other,2017,22,32
74819,Roxbury,Other,2017,23,22
74820,Roxbury,Other,2018,00,25
74821,Roxbury,Other,2018,01,21
74822,Roxbury,Other,2018,02,17
74823,Roxbury,Other,2018,03,14
74824,Roxbury,Other,2018,04,9
74825,Roxbury,Other,2018,05,3
74826,Roxbury,Other,2018,06,10
74827,Roxbury,Other,2018,07,17
74828,Roxbury,Other,2018,08,31
74829,Roxbury,Other,2018,09,54
74830,Roxbury,Other,2018,10,70
74831,Roxbury,Other,2018,11,69
74832,Roxbury,Other,2018,12,61
74833,Roxbury,Other,2018,13,42
74834,Roxbury,Other,2018,14,36
74835,Roxbury,Other,2018,15,48
74836,Roxbury,Other,2018,16,50
74837,Roxbury,Other,2018,17,55
74838,Roxbury,Other,2018,18,56
74839,Roxbury,Other,2018,19,50
74840,Roxbury,Other,2018,20,32
74841,Roxbury,Other,2018,21,21
74842,Roxbury,Other,2018,22,16
74843,Roxbury,Other,2018,23,14
74844,Roxbury,Other,2019,00,32
74845,Roxbury,Other,2019,01,8
74846,Roxbury,Other,2019,02,7
74847,Roxbury,Other,2019,03,2
74848,Roxbury,Other,2019,04,5
74849,Roxbury,Other,2019,05,3
74850,Roxbury,Other,2019,06,6
74851,Roxbury,Other,2019,07,17
74852,Roxbury,Other,2019,08,34
74853,Roxbury,Other,2019,09,36
74854,Roxbury,Other,2019,10,53
74855,Roxbury,Other,2019,11,52
74856,Roxbury,Other,2019,12,45
74857,Roxbury,Other,2019,13,53
74858,Roxbury,Other,2019,14,37
74859,Roxbury,Other,2019,15,36
74860,Roxbury,Other,2019,16,44
74861,Roxbury,Other,2019,17,52
74862,Roxbury,Other,2019,18,52
74863,Roxbury,Other,2019,19,32
74864,Roxbury,Other,2019,20,32
74865,Roxbury,Other,2019,21,22
74866,Roxbury,Other,2019,22,30
74867,Roxbury,Other,2019,23,6
74868,Roxbury,Other Burglary,2015,00,1
74869,Roxbury,Other Burglary,2015,07,1
74870,Roxbury,Other Burglary,2015,08,1
74871,Roxbury,Other Burglary,2015,10,2
74872,Roxbury,Other Burglary,2015,12,0
74873,Roxbury,Other Burglary,2015,13,1
74874,Roxbury,Other Burglary,2015,14,2
74875,Roxbury,Other Burglary,2015,15,1
74876,Roxbury,Other Burglary,2015,23,2
74877,Roxbury,Other Burglary,2016,00,1
74878,Roxbury,Other Burglary,2016,06,1
74879,Roxbury,Other Burglary,2016,07,1
74880,Roxbury,Other Burglary,2016,08,2
74881,Roxbury,Other Burglary,2016,09,1
74882,Roxbury,Other Burglary,2016,10,1
74883,Roxbury,Other Burglary,2016,11,2
74884,Roxbury,Other Burglary,2016,12,3
74885,Roxbury,Other Burglary,2016,13,1
74886,Roxbury,Other Burglary,2016,14,1
74887,Roxbury,Other Burglary,2016,15,3
74888,Roxbury,Other Burglary,2016,16,3
74889,Roxbury,Other Burglary,2016,17,1
74890,Roxbury,Other Burglary,2016,18,4
74891,Roxbury,Other Burglary,2016,20,2
74892,Roxbury,Other Burglary,2017,00,1
74893,Roxbury,Other Burglary,2017,01,1
74894,Roxbury,Other Burglary,2017,04,2
74895,Roxbury,Other Burglary,2017,09,2
74896,Roxbury,Other Burglary,2017,11,1
74897,Roxbury,Other Burglary,2017,12,1
74898,Roxbury,Other Burglary,2017,15,2
74899,Roxbury,Other Burglary,2017,16,3
74900,Roxbury,Other Burglary,2017,18,2
74901,Roxbury,Other Burglary,2017,20,1
74902,Roxbury,Other Burglary,2018,00,2
74903,Roxbury,Other Burglary,2018,05,1
74904,Roxbury,Other Burglary,2018,11,1
74905,Roxbury,Other Burglary,2018,12,2
74906,Roxbury,Other Burglary,2018,14,1
74907,Roxbury,Other Burglary,2018,16,1
74908,Roxbury,Other Burglary,2018,20,1
74909,Roxbury,Other Burglary,2019,03,1
74910,Roxbury,Other Burglary,2019,07,1
74911,Roxbury,Other Burglary,2019,12,1
74912,Roxbury,Other Burglary,2019,13,1
74913,Roxbury,Other Burglary,2019,14,2
74914,Roxbury,Other Burglary,2019,15,3
74915,Roxbury,Other Burglary,2019,16,1
74916,Roxbury,Other Burglary,2019,17,1
74917,Roxbury,Other Burglary,2019,18,1
74918,Roxbury,Other Burglary,2019,21,1
74919,Roxbury,Other Burglary,2019,22,3
74920,Roxbury,Phone Call Complaints,2012,02,1
74921,Roxbury,Phone Call Complaints,2012,03,2
74922,Roxbury,Phone Call Complaints,2012,04,2
74923,Roxbury,Phone Call Complaints,2012,07,1
74924,Roxbury,Phone Call Complaints,2012,08,1
74925,Roxbury,Phone Call Complaints,2012,09,6
74926,Roxbury,Phone Call Complaints,2012,10,2
74927,Roxbury,Phone Call Complaints,2012,11,7
74928,Roxbury,Phone Call Complaints,2012,12,8
74929,Roxbury,Phone Call Complaints,2013,01,3
74930,Roxbury,Phone Call Complaints,2013,02,4
74931,Roxbury,Phone Call Complaints,2013,03,3
74932,Roxbury,Phone Call Complaints,2013,04,3
74933,Roxbury,Phone Call Complaints,2013,05,3
74934,Roxbury,Phone Call Complaints,2013,06,3
74935,Roxbury,Phone Call Complaints,2013,07,4
74936,Roxbury,Phone Call Complaints,2013,08,5
74937,Roxbury,Phone Call Complaints,2013,09,8
74938,Roxbury,Phone Call Complaints,2013,10,7
74939,Roxbury,Phone Call Complaints,2013,11,5
74940,Roxbury,Phone Call Complaints,2013,12,6
74941,Roxbury,Phone Call Complaints,2014,01,4
74942,Roxbury,Phone Call Complaints,2014,02,5
74943,Roxbury,Phone Call Complaints,2014,03,5
74944,Roxbury,Phone Call Complaints,2014,04,9
74945,Roxbury,Phone Call Complaints,2014,05,4
74946,Roxbury,Phone Call Complaints,2014,06,4
74947,Roxbury,Phone Call Complaints,2014,07,4
74948,Roxbury,Phone Call Complaints,2014,08,3
74949,Roxbury,Phone Call Complaints,2014,09,5
74950,Roxbury,Phone Call Complaints,2014,10,6
